link,text,collection,product,year
https://www.paspaley.com/pearl-collections/lavalier/lavalier-circle-rose-gold,Lavalier Circlé - Rose Gold,lavalier,lavalier-circle-rose-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-opal-hero-rose-gold,Lavalier Opal Hero - Rose Gold,lavalier,lavalier-opal-hero-rose-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-petite-circle-yellow-gold,Lavalier Petite Circlé - Yellow Gold,lavalier,lavalier-petite-circle-yellow-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-petite-circle-white-gold,Lavalier Petite Circlé - White Gold,lavalier,lavalier-petite-circle-white-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-earrings-circle-yellow-gold,Lavalier Earrings Circlé - Yellow Gold,lavalier,lavalier-earrings-circle-yellow-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-earrings-circle-white-gold,Lavalier Earrings Circlé - White Gold,lavalier,lavalier-earrings-circle-white-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-circle-yellow-gold,Lavalier Circlé - Yellow Gold,lavalier,lavalier-circle-yellow-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-circle-white-gold,Lavalier Circlé - White Gold,lavalier,lavalier-circle-white-gold,2019
https://www.paspaley.com/pearl-collections/lavalier/lavalier-opal-hero-earrings-rose-gold,Lavalier Opal Hero Earrings - Rose Gold,lavalier,lavalier-opal-hero-earrings-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-opal-chandelier-earring-enhancer,Maxima Opal Chandelier Earring Enhancer,maxima,maxima-opal-chandelier-earring-enhancer,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-rope-necklace-white-gold,Maxima Rope Necklace - White Gold,maxima,maxima-rope-necklace-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-necklet-white-gold,Maxima Necklet - White Gold,maxima,maxima-necklet-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-studs-white-gold,Maxima Studs - White Gold,maxima,maxima-studs-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-black-chain-bracelet,Maxima Black Chain Bracelet,maxima,maxima-black-chain-bracelet,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-bracelet-white-gold,Maxima Bracelet - White Gold,maxima,maxima-bracelet-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-chain-bracelet-white-gold,Maxima Chain Bracelet - White Gold,maxima,maxima-chain-bracelet-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-black-snake-ring-white-gold,Maxima Black Snake Ring - White Gold,maxima,maxima-black-snake-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-ring-white-gold,Maxima Ring - White Gold,maxima,maxima-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-rope-necklace-rose-gold,Maxima Rope Necklace – Rose Gold,maxima,maxima-rope-necklace-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-snake-ring-rose-gold,Maxima Snake Ring – Rose Gold,maxima,maxima-snake-ring-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-studs-rose-gold,Maxima Studs – Rose Gold,maxima,maxima-studs-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-chain-necklace-rose-gold,Maxima Chain Necklace – Rose Gold,maxima,maxima-chain-necklace-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-necklet-rose-gold,Maxima Necklet – Rose Gold,maxima,maxima-necklet-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-ring-rose-gold,Maxima Ring – Rose Gold,maxima,maxima-ring-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-pearls-my-way-rose-gold,Maxima Pearls My Way – Rose Gold,maxima,maxima-pearls-my-way-rose-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-ring-yellow-gold,Maxima Ring - Yellow Gold,maxima,maxima-ring-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-pearls-my-way-earrings-yellow-gold,"Maxima Pearls My Way 
Earrings - Yellow Gold",maxima,maxima-pearls-my-way-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-pearl-rope-necklace-yellow-gold,Maxima Pearl Rope Necklace - Yellow Gold,maxima,maxima-pearl-rope-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-diamond-bracelet-yellow-gold,Maxima Diamond Bracelet - Yellow Gold,maxima,maxima-diamond-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-stud-earrings-yellow-gold,Maxima Stud Earrings - Yellow Gold,maxima,maxima-stud-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-single-pearl-necklace-white-gold,"Maxima Single Pearl 
Necklace - White Gold",maxima,maxima-single-pearl-necklace-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-pearl-earrings-white-gold,Maxima Pearl Earrings - White Gold,maxima,maxima-pearl-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-bracelet-yellow-gold,Maxima Bracelet - Yellow Gold,maxima,maxima-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-diamond-bracelet-white-gold,Maxima Diamond Bracelet - White Gold,maxima,maxima-diamond-bracelet-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-necklet-yellow-gold,Maxima Necklet - Yellow Gold,maxima,maxima-necklet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-chain-bracelet-yellow-gold,Maxima Chain Bracelet - Yellow Gold,maxima,maxima-chain-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-clasp-yellow-gold,Maxima Clasp - Yellow Gold,maxima,maxima-clasp-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-rope-necklace-yellow-gold,Maxima Rope Necklace - Yellow Gold,maxima,maxima-rope-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-clasp-white-gold,Maxima Clasp - White Gold,maxima,maxima-clasp-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-irukandji-earrings-white-gold,Maxima Irukandji Earrings - White Gold,maxima,maxima-irukandji-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-black-rope-necklace-white-gold,Maxima Black Rope Necklace - White Gold,maxima,maxima-black-rope-necklace-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-black-necklet-white-gold,Maxima Black Necklet - White Gold,maxima,maxima-black-necklet-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-black-studs-white-gold,Maxima Black Studs - White Gold,maxima,maxima-black-studs-white-gold,2019
https://www.paspaley.com/pearl-collections/maxima/maxima-black-ring-white-gold,Maxima Black Ring - White Gold,maxima,maxima-black-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-lapis-sautoir,MEGISTI LAPIS SAUTOIR,megisti,megisti-lapis-sautoir,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-lapis-hoop-earrings,MEGISTI LAPIS HOOP EARRINGS,megisti,megisti-lapis-hoop-earrings,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-lapis-bracelet,MEGISTI LAPIS BRACELET,megisti,megisti-lapis-bracelet,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-lapis-earrings,MEGISTI LAPIS EARRINGS,megisti,megisti-lapis-earrings,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-lapis-ring,MEGISTI LAPIS RING,megisti,megisti-lapis-ring,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-long-lapis-necklace,MEGISTI LONG LAPIS NECKLACE,megisti,megisti-long-lapis-necklace,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-lapis-collier,MEGISTI LAPIS COLLIER,megisti,megisti-lapis-collier,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-turquoise-cocktail-ring,MEGISTI TURQUOISE COCKTAIL RING,megisti,megisti-turquoise-cocktail-ring,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-turquoise-hoop-earrings,MEGISTI TURQUOISE HOOP EARRINGS,megisti,megisti-turquoise-hoop-earrings,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-turquoise-earrings,MEGISTI TURQUOISE  EARRINGS,megisti,megisti-turquoise-earrings,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-turquoise-ring,MEGISTI TURQUOISE RING,megisti,megisti-turquoise-ring,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-pink-opal-collier,MEGISTI PINK OPAL COLLIER,megisti,megisti-pink-opal-collier,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-pink-opal-bracelet,MEGISTI PINK OPAL BRACELET,megisti,megisti-pink-opal-bracelet,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-pink-opal-earrings,MEGISTI PINK OPAL EARRINGS,megisti,megisti-pink-opal-earrings,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-pink-opal-ring,MEGISTI PINK OPAL RING,megisti,megisti-pink-opal-ring,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-rockfall-bracelet-yellow-gold,MEGISTI ROCKFALL BRACELET - YELLOW GOLD,megisti,megisti-rockfall-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-necklace-yellow-gold,MEGISTI NECKLACE - YELLOW GOLD,megisti,megisti-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-pearl-earrings-yellow-gold,MEGISTI PEARL EARRINGS - YELLOW GOLD,megisti,megisti-pearl-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-necklet-yellow-gold,MEGISTI NECKLET - YELLOW GOLD,megisti,megisti-necklet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-bracelet-white-gold,MEGISTI BRACELET - WHITE GOLD,megisti,megisti-bracelet-white-gold,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-bracelet-yellow-gold,MEGISTI BRACELET - YELLOW GOLD,megisti,megisti-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/megisti/megisti-necklet-white-gold,MEGISTI NECKLET - WHITE GOLD,megisti,megisti-necklet-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-wildflower-ring-yellow-gold,Monsoon Wildflower Ring - Yellow Gold,monsoon,monsoon-wildflower-ring-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-large-cicada-pendant-yellow-gold,"Monsoon Large Cicada 
Pendant - Yellow Gold",monsoon,monsoon-large-cicada-pendant-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-budding-flower-pendant-yellow-gold,"Monsoon Budding Flower 
Pendant - Yellow Gold",monsoon,monsoon-budding-flower-pendant-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-cicada-earrings-yellow-gold,Monsoon Cicada Earrings - Yellow Gold,monsoon,monsoon-cicada-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-wildflower-collier-yellow-gold,Monsoon Wildflower Collier - Yellow Gold,monsoon,monsoon-wildflower-collier-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-wildflower-cuff-yellow-gold,Monsoon Wildflower Cuff - Yellow Gold,monsoon,monsoon-wildflower-cuff-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-double-petal-earrings-yellow-gold,"Monsoon Double Petal 
Earrings - Yellow Gold",monsoon,monsoon-double-petal-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-single-petal-earrings-white-gold,"Monsoon Single Petal 
Earrings - White Gold",monsoon,monsoon-single-petal-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-large-cicada-pendant-white-gold,"Monsoon Large Cicada 
Pendant - White Gold",monsoon,monsoon-large-cicada-pendant-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-budding-flower-earrings-yellow-gold,"Monsoon Budding Flower 
Earrings - Yellow Gold",monsoon,monsoon-budding-flower-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-budding-flower-clasp-yellow-gold,"Monsoon Budding Flower 
Clasp - Yellow Gold",monsoon,monsoon-budding-flower-clasp-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-budding-flower-pendant-white-gold,"Monsoon Budding Flower 
Pendant - White Gold",monsoon,monsoon-budding-flower-pendant-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-budding-flower-earrings-white-gold,"Monsoon Budding Flower 
Earrings - White Gold",monsoon,monsoon-budding-flower-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-budding-flower-clasp-white-gold,"Monsoon Budding Flower 
Clasp - White Gold",monsoon,monsoon-budding-flower-clasp-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-petal-pendant-necklace-yellow-gold,"Monsoon Petal Pendant 
Necklace - Yellow Gold",monsoon,monsoon-petal-pendant-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-single-petal-earrings-yellow-gold,"Monsoon Single Petal 
Earrings - Yellow Gold",monsoon,monsoon-single-petal-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-double-petal-earrings-white-gold,"Monsoon Double Petal 
Earrings - White Gold",monsoon,monsoon-double-petal-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-tsavorite-chandelier-earrings,Monsoon Tsavorite Chandelier Earrings,monsoon,monsoon-tsavorite-chandelier-earrings,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-chandelier-earrings-white-gold,Monsoon Chandelier Earrings - White Gold,monsoon,monsoon-chandelier-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-chandelier-earrings-yellow-gold,"Monsoon Chandelier 
Earrings - Yellow Gold",monsoon,monsoon-chandelier-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-earring-enhancer-white-gold,Monsoon Earring Enhancer - White Gold,monsoon,monsoon-earring-enhancer-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-wrap-ring-white-gold,Monsoon Wrap Ring - White Gold,monsoon,monsoon-wrap-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-earring-enhancer-yellow-gold,Monsoon Earring Enhancer - Yellow Gold,monsoon,monsoon-earring-enhancer-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-wrap-ring-yellow-gold,Monsoon Wrap Ring - Yellow Gold,monsoon,monsoon-wrap-ring-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-large-button-ring-yellow-gold,Monsoon Large Button Ring - Yellow Gold,monsoon,monsoon-large-button-ring-yellow-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-large-button-ring-white-gold,Monsoon Large Button Ring - White Gold,monsoon,monsoon-large-button-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/monsoon/monsoon-cicada-earrings-white-gold,Monsoon Cicada Earrings - White Gold,monsoon,monsoon-cicada-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-petite-pendant-yellow-gold,Rockpool Petite Pendant - Yellow Gold,rockpool,rockpool-petite-pendant-yellow-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-long-chain-white-gold,Rockpool Long Chain - White Gold,rockpool,rockpool-long-chain-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-pave-shell-earrings-yellow-gold,"Rockpool Pave Shell 
Earrings - Yellow Gold",rockpool,rockpool-pave-shell-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-clam-shell-earrings-yellow-gold,"Rockpool Clam Shell 
Earrings - Yellow Gold",rockpool,rockpool-clam-shell-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-pendant-yellow-gold,Rockpool Pendant - Yellow Gold,rockpool,rockpool-pendant-yellow-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-pave-shell-earrings-white-gold,"Rockpool Pave Shell 
Earrings - White Gold",rockpool,rockpool-pave-shell-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-clam-shell-earrings-white-gold,"Rockpool Clam Shell 
Earrings - White Gold",rockpool,rockpool-clam-shell-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-petite-pendant-white-gold,Rockpool Petite Pendant - White Gold,rockpool,rockpool-petite-pendant-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-pendant-white-gold,Rockpool Pendant - White Gold,rockpool,rockpool-pendant-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-pave-clasp-white-gold,Rockpool Pave Clasp - White Gold,rockpool,rockpool-pave-clasp-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-pave-clasp-yellow-gold,Rockpool Pave Clasp - Yellow Gold,rockpool,rockpool-pave-clasp-yellow-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-ring-white-gold,Rockpool Ring - White Gold,rockpool,rockpool-ring-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-mother-of-pearl-clasp-yellow-gold,"Rockpool Mother-of-Pearl 
Clasp - Yellow Gold",rockpool,rockpool-mother-of-pearl-clasp-yellow-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-mother-of-pearl-clasp-white-gold,"Rockpool Mother-of-Pearl 
Clasp - White Gold",rockpool,rockpool-mother-of-pearl-clasp-white-gold,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-paraiba-collier-platinum,Rockpool Paraiba Collier - Platinum,rockpool,rockpool-paraiba-collier-platinum,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-cluster-earrings-platinum,Rockpool Cluster Earrings - Platinum,rockpool,rockpool-cluster-earrings-platinum,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-tanzanite-bracelet-platinum,Rockpool Tanzanite Bracelet - Platinum,rockpool,rockpool-tanzanite-bracelet-platinum,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-tanzanite-collier-platinum,Rockpool Tanzanite Collier - Platinum,rockpool,rockpool-tanzanite-collier-platinum,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-paraiba-earrings-platinum,Rockpool Paraiba Earrings - Platinum,rockpool,rockpool-paraiba-earrings-platinum,2019
https://www.paspaley.com/pearl-collections/rockpool/rockpool-short-chain-yellow-gold,Rockpool Short Chain - Yellow Gold,rockpool,rockpool-short-chain-yellow-gold,2019
https://www.paspaley.com/pearl-collections/strands/petite-circle-pearl-strand,Petite Circle Pearl Strand,strand,petite-circle-pearl-strand,2019
https://www.paspaley.com/pearl-collections/strands/round-pearl-strand-necklace,Round Pearl Strand Necklace,strand,round-pearl-strand-necklace,2019
https://www.paspaley.com/pearl-collections/strands/round-pearl-strand-bracelet,Round Pearl Strand Bracelet,strand,round-pearl-strand-bracelet,2019
https://www.paspaley.com/pearl-collections/strands/baroque-strand,Baroque Strand,strand,baroque-strand,2019
https://www.paspaley.com/pearl-collections/strands/keshi-rope-strand-of-the-harvest,"Keshi Rope Strand of
 The Harvest",strand,keshi-rope-strand-of-the-harvest,2019
https://www.paspaley.com/pearl-collections/strands/rhapsody-keshi-and-circle-strand-necklace,"Rhapsody Keshi and 
Circle Strand Necklace",strand,rhapsody-keshi-and-circle-strand-necklace,2019
https://www.paspaley.com/pearl-collections/strands/gold-keshi-rhapsody,Gold Keshi Rhapsody,strand,gold-keshi-rhapsody,2019
https://www.paspaley.com/pearl-collections/strands/rhapsody-strand-bracelet,Rhapsody Strand Bracelet,strand,rhapsody-strand-bracelet,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-pink-sapphire-necklace-yellow-gold,"Touchstone Pink Sapphire 
Necklace - Yellow Gold",touchstone,touchstone-pink-sapphire-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-necklace-yellow-gold,"Touchstone Sapphire 
Necklace - Yellow Gold",touchstone,touchstone-sapphire-necklace-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-diamond-tassle-yellow-gold,Touchstone Diamond Tassle - Yellow Gold,touchstone,touchstone-diamond-tassle-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-long-blue-sapphire-necklace-white-gold,"Touchstone Long Blue 
Sapphire Necklace - White Gold",touchstone,touchstone-long-blue-sapphire-necklace-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-necklace-white-gold,"Touchstone Sapphire 
Necklace - White Gold",touchstone,touchstone-sapphire-necklace-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-clasp-yellow-gold,Touchstone Sapphire Clasp - Yellow Gold,touchstone,touchstone-sapphire-clasp-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-clasp-white-gold,Touchstone Sapphire Clasp - White Gold,touchstone,touchstone-sapphire-clasp-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-dew-drop-earrings-yellow-gold,"Touchstone Dew Drop 
Earrings -  Yellow Gold",touchstone,touchstone-dew-drop-earrings-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-dew-drop-earrings-white-gold,"Touchstone Dew Drop 
Earrings - White Gold",touchstone,touchstone-dew-drop-earrings-white-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-bracelet-yellow-gold,"Touchstone Sapphire 
Bracelet - Yellow Gold",touchstone,touchstone-sapphire-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-white-diamond-bracelet-yellow-gold,"Touchstone White Diamond 
Bracelet - Yellow Gold",touchstone,touchstone-white-diamond-bracelet-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-ring-yellow-gold,Touchstone Sapphire Ring - Yellow Gold,touchstone,touchstone-sapphire-ring-yellow-gold,2019
https://www.paspaley.com/pearl-collections/touchstone/touchstone-sapphire-ring-white-gold,Touchstone Sapphire Ring - White Gold,touchstone,touchstone-sapphire-ring-white-gold,2019
